track_id,genres,followers,popularity
7Ax5HJX8qYd6HVceODiGHA,"['indie emo', 'nu disco', 'shiver pop']",238342,57
1xAGqmVj5Asg1g8nUhEoFs,['uk alternative pop'],60921,50
4r4fX4NZIqVIhGyDvERp0l,"['electro', 'filter house', 'rock']",9448273,82
6ULPq2iNWiykHX1acI2SGn,['future garage'],83261,56
0TB9IbEirDvATrQ9ES0i5j,"['british soul', 'electropop', 'neo soul', 'pop soul', 'uk pop']",727687,65
5m5THqRa6jHwKYLMWp2DEW,[],263979,62
5985LToyqbVWWNczsD9g5N,['stutter house'],82714,63
0L3XCv9i9IHs8cJEVhsJ3J,"['disco', 'mellow gold', 'soft rock']",6846994,77
2VEZx7NWsZ1D0eJ4uv5Fym,"['electro', 'filter house', 'rock']",9448273,82
0z3YYobsavHguLTgqg5GC1,['bedroom pop'],2091682,80
1mVTQSGoFchL3VVrIa0MeH,"['dance pop', 'hip pop', 'neo soul', 'urban contemporary']",562792,63
6N5thJ3UQMpHdf2fYOB3XL,"['afrofuturism', 'alternative r&b', 'experimental r&b', 'indie soul', 'la pop']",217666,54
7BpyfQEmvi0sUmOq29plEE,"['big beat', 'classic house', 'deep house', 'disco house', 'hip house', 'house', 'speed garage', 'uk dance', 'vocal house']",233784,63
4vCrLKs6M10bLbMFRXEbJ6,['modern dream pop'],16702,42
4JFet0crxTPHFV2n1ZqZKV,"['alternative dance', 'alternative rock', 'art pop', 'dance-punk', 'garage rock', 'indie rock', 'modern rock', 'neo-synthpop', 'new rave']",1220549,65
0LdAEUc7gyEY6xIG9y3lLM,"['indie soul', 'indietronica', 'uk contemporary r&b']",884481,68
22quZFeltYbo325rn3ktTe,"['dutch experimental electronic', 'float house']",24267,50
4dVejqq0Jn4pSyD7WcQ0nw,"['art pop', 'electropop', 'indietronica', 'neo-synthpop', 'swedish electropop', 'swedish indie pop', 'swedish pop']",1844365,67
09cgbbadzZSKFd1hGN23p5,"['ambient house', 'electronica']",449801,62
3ys5J8MAFYex3zO7n9VduT,"['dark disco', 'electro-pop francais', 'french indietronica']",691865,62
4ipoHe6bjN9IeXr8CGJYgR,['new french touch'],478668,63
1BXAyGazbybUVNQ0VmGsdl,"['british soul', 'electropop', 'neo soul', 'pop soul', 'uk pop']",727687,65
0hJfuyUwtEYMlGgvr3nzz9,[],43630,63
59AhbmCmtzcGVEYuzNXFIx,['stutter house'],12002,49
1rJgKcK3ilp4xg7WxTs4RG,"['canadian electronic', 'canadian house']",339023,59
4Rrj1QxDqsj28gv9SiHQRA,"['canadian contemporary r&b', 'canadian pop', 'pop']",65663054,95
4w2PIlbpP4jhc1S9MHUHzb,"['art pop', 'escape room', 'indie pop', 'indietronica']",340544,63
5CE0k1VmTXgCtaa5L288LP,"['electronica', 'future garage', 'indie soul', 'indietronica']",751045,60
02oVra8RWdAYaKbdinrfRC,[],54492,51
7uvxkcv7FWVh4wE91I8Bi2,"['indie pop', 'indie poptimism', 'la pop', 'metropopolis']",299518,62
7uGpUhy4uf2UrHH7TyhM6C,[],20385,48
52AlJfHPhlkY7OGrb2AjeQ,"['art pop', 'indietronica']",347940,62
6jpOvC9iucgAnJm7vwyXm6,"['indie soul', 'uk dance', 'vapor soul']",322826,64
6j2AojKOLW867QDk2hEO5j,['new french touch'],478668,63
4FDq7m7jgOpVFV0k3LA3i3,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']",2391178,72
02zPsXmSUP6Rr1Z2w5KMpf,"['new wave pop', 'sophisti-pop', 'trip hop']",335101,60
0lFotZWVqwgQOh779DKet5,"['electronica', 'future garage', 'indie soul', 'indietronica']",640072,56
6JJ3UK1YfxO26iEiMWUHHj,"['alternative dance', 'electronica', 'indietronica', 'neo-synthpop', 'new rave', 'socal pop punk']",985700,62
6oEC3xbIgUG2TEUXZXUFCv,"['australian alternative pop', 'australian indigenous']",26206,46
4B6eD1nzrz6PNOLMgtT7VX,['hyperpop'],52179,49
2TfHuXx68GAVR71kUQttvJ,"['indie soul', 'uk dance', 'vapor soul']",322826,64
4fE1aDSA7YDRQtOKibkf06,['bedroom r&b'],167995,64
2NrgoKvt52oUq4qufUAoMh,[],17655,41
0RVn3A5FHQ8OgiIxuRkepW,"['art pop', 'escape room', 'indie pop', 'indietronica']",340544,63
7rrPANmUDxWbA9e6rtenLa,[],1414,28
23lHAG7gddyqzpCAv3OuCT,['la pop'],159868,58
7lWdyj9RrMsEN6F0Dl0irE,"['future bass', 'scottish electronic', 'vapor twitch']",122314,55
4oZnV1W54b1TIn96i0KIwV,"['future bass', 'vapor twitch']",41784,49
61h5rJ790Vov9ks2Vut5mo,"['alternative r&b', 'art pop', 'escape room', 'experimental house']",379557,54
0Ykdq9BLJqxLmEGobCkaix,['tech house'],39930,62
6HWy1YDfSdPvJJ7DTDp8AP,['stutter house'],63110,56
7GpiRvevDAkR3lDH5AxNwT,[],89151,58
5Ly2w3jKYFvHbOv6Jf4HNM,['tech house'],10096,55
7gGF9H8WevuEJWe6QoMhJl,"['hyphy', 'pop rap', 'southern hip hop', 'trap']",848821,63
5XyvNxXQYEWf8654gd4zak,"['bass house', 'electro house', 'tech house']",91078,56
73Aj6vBOimEVHMMm67YmcU,"['bass house', 'house', 'tech house', 'uk dance', 'uk tech house']",52707,58
3DLWVhaowApIGw1JnJj6GS,"['deep groove house', 'pop dance', 'uk dance']",251361,70
6t4VHEcJ7Kek9pgGHlDp6R,"['bass house', 'house', 'tech house', 'uk dance']",53410,58
2EZ27G58YiHySXVFR1R14I,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'swedish electropop', 'swedish synthpop']",703026,66
2jGlVbdMM7pzUl5RyeSJrX,"['bass house', 'electro house', 'tech house']",99505,58
6LVohr4fZrk9iAYgZhEnVF,"['bass house', 'tech house']",27003,55
7Iv0WsLicswjnu8giaN2Wn,['tech house'],93770,54
5mKiwDDrwG22qKKVL6JZqF,"['house', 'pop dance']",270541,68
4U91micKPBG76g9oKoICVk,"['bass house', 'indonesian edm', 'tech house']",36109,48
74nEGIzIefJhJ5qX7NeIAz,"['bass house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive house', 'tech house']",272754,65
08rASU8hp7fUAWmQ8CLOgD,"['bass house', 'house', 'tech house', 'uk dance']",53410,58
766h5Uf88AzjgUsmb8wWe8,"['eurodance', 'italo dance', 'slap house']",430860,73
6gO3915DpPoGjdYAuNSSel,[],4204,41
0ZVjgfaC2Ptrod9v6p9KFP,[],15741,52
5ooCfBqZyTB5CTdu1x7S77,[],2439,55
2LgCKhBkjd6uTm9yPKcMse,"['tech house', 'uk tech house']",14989,43
76Lq3l4TEzt2javAjXezAr,['tech house'],214473,50
3JsH3qnwhYGs20PBMsCgNx,"['future garage', 'house', 'pop dance', 'uk dance']",431959,64
2y1V4nbrr7Lqr6d7K3TMXi,['slap house'],22890,53
22MfEGdH3Noyx9GfyZWpFz,['brazilian edm'],1753301,71
4NoJpQvvjVJ2m8S72eIDaF,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",26075832,88
6s2vYgLML3ClOtlJhYyYKR,['tech house'],10096,55
67UgMiTgtwjGFoiACzup1g,"['tech house', 'uk tech house']",19749,52
3lsiqFV6SKhBgzQCpuM1JR,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",23415416,86
6gLDnzjpM0AwOeh9NmmHE0,[],8382,45
5ycGcr8ZiWiutDmLps8UQG,['stutter house'],63110,56
20MM2VpIUqc7FHJ0a8PX3a,"['brazilian edm', 'brazilian tech house', 'tech house']",33838,42
3YCr7Q8EbWoGLByCTPmxoe,['belgian edm'],225116,63
3D0LkP3sKoCuwPihiRtJfr,['brazilian edm'],1753301,71
6OqRcecS47ph02u2R3Jvl2,['deep house'],134025,68
1ORp1yoMlfMqlRn83VTB2O,"['electro house', 'house']",113289,56
0XIBrC5NWpiOleeVQuxiIo,['aussietronica'],117647,69
6N8VWb3F4GPP3pwj1jaDNU,"['bass house', 'electro house', 'tech house']",91078,56
7oAD6PCPiKu02kLqagi9Up,['stutter house'],7262,58
6iRBFQQpLU9BSRnUBBmPQh,"['tech house', 'uk tech house']",19749,52
3qXzSsbqXAKdvuqQs9ngLl,"['bass house', 'electro house', 'tech house']",99505,58
0WgaK1uxupCdKjCfwdJizy,['covertronica'],3004,53
1Doiq7cx2iQsju9ysyU14s,['brazilian edm'],14807,45
6m2GHTkdEcvC4fIgRfanUR,"['deep groove house', 'house', 'scottish rock']",47197,57
2Q3bwD8BRMigfIv8lGLanG,[],19084,40
6AY8ze5ZtHhkygQryAvdHI,['brazilian edm'],249155,57
7ml7QQpmWBmgiwsffWq976,[],9335,34
0sTov9ww1527jTeEVMqnkH,[],3227,20
1sln9ExqMPmRURnujkU4qX,[],1109,23
76YXmewvHFse7tBeOTtSx3,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']",922622,67
5o06Ga8GxzI35T7AHCeARL,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",26075832,88
0hjRzBuGh9qGGzcbW7xK12,"['deep tech house', 'house', 'progressive house']",350883,65
3IJRNwpqZU7uJhQ5qFvy5D,"['uk dance', 'uk house']",47270,53
2tHBUiReIreeqlCldkBXUI,"['finnish edm', 'progressive house']",144298,58
7jrMFjEq0t09f7m3HnnWXl,[],13663,62
6ziqWx82jgkQYhyIALoraH,['minimal melodic techno'],102784,56
3PUnmXpIRfLa8yI9wfgJPC,['progressive house'],161013,65
4RfOBweHWhbKwFDqIsuxdY,[],357701,69
4G58eym5EGj8ZG1qt8DXIx,['progressive trance house'],3020,49
0C1BD8MccXokM9YIUDcjWm,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",761554,62
5SfcsMI2nJhdZpmwCcNEGf,['stutter house'],199198,66
1i5XRu1L0x7gIg9UGKqizL,['stutter house'],199198,66
0OOT6JmtkcYidsuQ9Fh54i,[],391997,64
2xUsXYIiK18wSnv2SXFGtj,"['deep euro house', 'minimal melodic techno', 'new french touch']",231479,58
25dFcH5EsCJLMSmFDDJLT3,"['electro house', 'house']",113289,56
6jJmzpQaOJmcay1UG4CYm0,[],8870,44
7nbuGxQ7TfJXb9OgH3xJEr,"['bass house', 'electro house', 'tech house']",99505,58
6G0ldVNlhQf82Rf3pWjAyQ,"['pop dance', 'pop house', 'uk dance']",635942,77
2lW57y7U7Pce21wRiMe6EA,[],24639,42
5dW0cgZ9uV1W3PXtuTS5uP,['deep disco house'],68345,56
2sUkEAXJBIvh9EvuuOOKuW,"['deep tech house', 'house', 'progressive house']",350883,65
1SETgPENHVzsWoD9g79LYI,[],56360,62
4Lq4TjaQWTNmo5viydoLLa,['progressive house'],161013,65
7aggzqfbAW7LnkJUy9UAdJ,"['metropopolis', 'nottingham indie']",1445312,64
75N5R8CeZDyJurQJsoRTx1,"['edm', 'electro house']",831320,64
5bHbUMtuZIpHtTPdoJmcaN,[],1123,33
7LHqxlhat0OIf3gCOGnOGr,['ukrainian electronic'],316239,59
3CmUXmrh17WIaQOQu9OVha,"['deep tech house', 'house', 'progressive house']",350883,65
0iANTai9oZfdFzmrGnMQ3Y,['serbian electronic'],33523,46
6NpWqc7uYthjC5M7v7c1Gs,"['house', 'tech house', 'uk dance']",111389,58
4TQgbkv9CF1Qy4GIfpZeSO,"['house', 'progressive house']",56964,55
4rERaNiKlILD603GJvdEvm,[],391997,64
5cWtZM21FH4YL0aWq3Syfv,"['deep techno', 'melodic techno', 'minimal techno', 'organic house']",55213,41
4WuxGJdcbN9SPrNn3UFLFy,[],357701,69
19Oh5hnq89a94Upp66mOoy,['ukrainian electronic'],316239,59
0eiLudweyosA5c7EUJ6y0c,[],18197,57
0z3hYtKH35ltEcPfeyBXj4,['progressive house'],106741,57
5pK2Elt8xOENwe8xAGfASw,"['deep euro house', 'minimal melodic techno', 'new french touch']",231479,58
3PGvcGU10IzjiSA96A2GcO,"['deep disco house', 'hamburg electronic', 'minimal techno']",69231,47
3IaDHisoQv2Iri6wj57jkZ,['dutch edm'],18273,39
4kZgxNJrexSsATXK1lQrQS,"['gauze pop', 'progressive house']",359757,61
0ThPAtLfX0NbibIrEfWFHi,"['house', 'progressive house']",56964,55
2oPwqbELgu5i1UtsjqkR3H,"['dutch house', 'dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",4272645,74
38be6Tha1a4kOJPBaqpeEm,['ukrainian electronic'],316239,59
3bRqVtAGCNBRSGupmykCjY,"['dutch tech house', 'minimal techno']",161625,58
6NitJf2pJZ4ssPTWZ1ZuVv,"['house', 'nu disco', 'uk dance']",98340,54
2ivy0p2Ib5acN3D9Dfio8K,"['electro house', 'pop nacional', 'sertanejo universitario', 'slap house']",12146276,78
5XU99uJiaZIlfy1ID23veH,"['uk dance', 'uk house']",47270,53
5rWcCmqVjQpmmhbOpZ65aN,"['deep tropical house', 'pop edm', 'vapor soul', 'vapor twitch']",112139,53
2EqGCX02606uk3f7HfzOGu,['amapiano'],2445378,61
3onp9CePJ7sNcJjIARM5YG,[],4200,30
5JEaCJCehAtt1nQf0gd9Dx,[],19495,54
5jOdQjFMSfCaBiqzVnl6gl,['polish techno'],1752,25
0WK4eXhMyfvPhWHpszpKXV,"['ethnotronica', 'organic house']",16832,37
3zyYTyXyHX52WWsaqFPEH0,[],3998,31
7bx1ucv7nua47Eaf3024Mt,"['polish folk metal', 'polish metal', 'rune folk']",58677,35
7walQouy5fsUKIOLfvnGOJ,[],283,33
5yNkX0lW8C2ccVN3Q1xRm9,[],4200,30
0l0HvE2nwRsMlsYYv5cAvL,"['greek house', 'organic electronic']",29281,41
5dk7V45cYJ73eFeBJst2c3,[],2704,33
0X0nx6xOexUGeR5lGfqXCE,[],5489,33
18Vds2ehiWC09W390vcptq,[],1111,32
6VNWwYYl9jCCIZD224ALSD,"['ethnotronica', 'organic house']",5995,37
6SRlGCUUY8wcuHLyN37LsI,[],5937,22
3Jo0xPnMgVcZtUayjUCHPP,['g-house'],12744,45
5Vt5PmlQvb0U9HbEX0qYRi,"['arab electronic', 'organic electronic', 'organic house']",87541,45
2LtHjNilulmSaeuHcn5ki8,"['electronica', 'float house', 'future garage', 'microhouse']",37955,36
2nGUtXnI8mQaeBVa38CY57,[],144,16
4Bl14xQWo7Q6jagOcPZ5mI,[],1126,23
3RMeetVInlc8rcg5m5j8PZ,"['ethnotronica', 'organic house']",6415,36
4PixJeTcnC98CsW9oHP1sh,"['ethnotronica', 'organic electronic']",28685,42
4dsZt7bgIe1kVltGhbXP5D,"['ethnotronica', 'organic house']",5995,37
1QzQoGpQvA4MhITv49Cblr,[],5685,39
7IUtGRb3rAqJjfimCMs4FQ,['chill beats'],28444,52
3iFgl9ELhY8UpamuTgpSxp,"['ethnotronica', 'organic electronic']",33450,36
2WId1YWr5MC60ShUrE5dzl,"['organic electronic', 'organic house']",19097,37
4fa6c1O01U9UEodp1Bj22A,['arab electronic'],7546,37
3sCP83a6wTssdsQmNhQGt4,[],336,18
4z7tWC9yzgcCD23hY8uQaV,"['ethnotronica', 'organic electronic', 'organic house']",11155,38
6slRjclAINlQeCkqjZkJQn,['ethnotronica'],4294,35
0Wo0PUu0ALT89TWL2kTQzn,[],283,33
5pRfsRKRDsAAkYvQ7262YH,['chill beats'],28444,52
1AgPHvd7o4fgPxy4lPQYm1,[],749,28
5G4UC9fnqy2o50V4p2EuYZ,['persian electronic'],3314,36
2e2eg2gqeutT0wmdNEAOsq,[],1001,24
0KCXPIaGPL1du07EW1MPVU,['progressive electro house'],17943,39
5JSUabPtk54dQu0Qa4P7TX,[],399,29
22NQtvh5oakBDU6h3DKYdy,['german house'],1959,20
5pGuUCGpycumIFUa0vJQyC,"['afro house', 'deep deep house']",29834,44
3IORFEefvy2wyFtvih96Xd,"['ethnotronica', 'organic electronic', 'organic house']",8726,35
5G15fXRiD0y7pgkoDRrkRV,[],2261,17
5xVCf8z2hgLCa7Vmp7L9c7,['groove room'],30809,42
6G6SAy7BwNGKttAFGjADmQ,"['ethnotronica', 'organic house']",3269,30
3sSaIdFrhLOjOy8XCuKMfE,['organic electronic'],19463,41
7p2HefMjnCywc3YuDaToJH,[],1501,30
7tDbFscaADIXxZJKV3se7a,['galician rock'],53153,45
1Xs3LqFit5BSZPrGyxJBYw,"['organic electronic', 'turkish electronic']",82184,45
5neaZwPu8aVigvIZ0kqt91,[],902,24
6wYjMwScxU3eWFWLgo94Pd,[],907,30
6LUzj32ZNLC5Ogju5UfSEi,"['bass house', 'complextro', 'dubstep', 'electro house', 'electronic trap', 'filthstep']",118776,54
1IrTzpX4khWqGPdAyFBOqv,"['brostep', 'electro house', 'electronic trap']",77848,50
5OBxgQAkvL5INmylerFSWv,"['dark clubbing', 'game mood']",20954,44
7zGeirMz27zkaybnOd3TUD,"['bass house', 'brostep', 'fidget house']",100062,50
7opSc1BeR7P8v0i3QYUi0W,['bassline'],13082,40
4o9qh1t4OlY0CiuTNwhMiG,[],6380,32
2OcgucDdE5RffQXc5bLm1x,['hyperpop'],13420,50
5Lkpl9w1rYzM7eVbGVe6EH,[],14284,44
2qYh4nKrsYsXb3T7U1VWxi,[],880,30
0hSdx0sbSmYRVJzZTuspu0,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house']",236569,51
1PzMiuvUMQRKfxxNsPAjZR,"['bass house', 'bassline', 'old school bassline']",21482,46
17QC7vLpqQBJ5dcT9kRrHO,[],46250,49
2DjZ7Ytv2UDKXSoQXTXPkN,['klubowe'],25340,59
4FKRT4uPFx2L4exy9DCs1o,['bassline'],40160,57
6rwKmp46Ssl0D9VDVaGKVo,"['brazilian edm', 'trance brasileiro']",396049,64
7vzWtCVhEKDmDkMmT3AiUL,"['brostep', 'complextro', 'edm', 'electro', 'pop dance']",8186359,77
1poa3266sVq4mnVbgocKda,[],6394,48
23tSVCziOnXVAyayQt0Bi7,"['dutch house', 'edm', 'electro house', 'future house', 'pop dance', 'progressive electro house']",166942,57
4NoJpQvvjVJ2m8S72eIDaF,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",26075832,88
4BSpzPw0jNM5YdfE6rbFi9,"['bass house', 'complextro', 'dubstep', 'electro house', 'electronic trap', 'filthstep']",118776,54
3fDASogRbq1vEZGLFcN9QA,"['brostep', 'canadian electronic', 'dubstep', 'edm', 'electro house', 'progressive electro house']",566057,62
0CADZTEOUaMw9bHnKB59Ts,"['edm', 'electronic trap', 'pop', 'pop dance']",8536622,77
3DX8LKpJpOXEyNsS2NICrO,[],2780,45
3QzBzeXfDNR15U6X98zz1q,"['bass house', 'brostep', 'fidget house']",100062,50
1qXTtWP0sNcePb3tT2eHWL,"['edm', 'electro house', 'pop dance']",3756410,74
5MvvEKnfgMVLLBkzsgStpD,['stutter house'],63110,56
7pDUFFF3J4WEu1aZMW4M4b,"['cali rap', 'oakland hip hop', 'scam rap', 'underground hip hop']",111680,55
6a7Vnxz6aezPxdKPTF72Yb,['tech house'],47608,54
5uh8m2Lna0Gfk8YGqYVb6d,['bassline'],40160,57
61xflUm94Khk7PVeyJIyJ3,[],17466,43
3VQWkf0zg6397V3ql6mwMq,['tech house'],10096,55
3Asbj9ttQ9MmQHcwHFy7mn,"['bass house', 'electro house']",106842,54
5FufznQatRZsjumawlLbbo,['dubstep'],89177,51
3zXS11n8H34fWV53hg7XAr,"['electro house', 'pop nacional', 'sertanejo universitario', 'slap house']",12146276,78
6W2JFlLjKoSMAYG9pds9rS,['brazilian edm'],546158,59
0MmCny6gGuYPM4wT1rqoz3,"['bass house', 'tech house']",29869,42
11u8UpRXIdNNzJszoskdcb,"['brostep', 'edm', 'electro house', 'moombahton', 'pop dance', 'progressive electro house', 'slap house']",1129041,65
6FggaqcdwsE4pocJ5GaWxr,"['bass house', 'complextro', 'dubstep', 'electro house', 'electronic trap', 'filthstep']",118776,54
4eX9IUbwqNJKyzFWDRExjc,['dubstep'],89177,51
7wSqfT8bbqVYviAe0xI9np,"['bass house', 'electro house']",106842,54
1d8K4YrRelAi7AuZfxP4Uy,"['danish electronic', 'scandipop']",75389,56
6G6gv3EH3kWjm35x6tcsOF,"['bass trap', 'danish electronic', 'electronic trap', 'traprun']",74312,50
0bNsRYvrZokG8s7rfK3LS4,[],1932,29
119lPAmtAB9PhFXE7XBWV2,"['dutch edm', 'dutch house', 'electro house', 'progressive electro house']",60305,41
1BdQIZ9ruEA8FW1Kw45h0Y,"['brostep', 'complextro', 'danish electronic', 'edm', 'electro house', 'glitch', 'speedrun']",349722,53
05a3JJNTzhoBFtux514zLj,['moombahton'],17025,34
4zndIOEwqNne000JFuaGoD,['bassline'],13082,40
7ftiw2BSQHx7snbX0llu6a,['bass house'],38962,45
0nh1xcym5tpnZ4tJWVO2m8,"['indian edm', 'traprun', 'vapor twitch']",77438,54
3cPfCJLdadQ3u0T4DOTsnp,[],484,42
3NeSlNBRvB4BMrxhA88Zke,['uk dance'],52505,64
7tAGnxLiQTU0EjezyOjUj2,"['deep house', 'float house']",50722,48
154YAkNQuFHLV3LbP7gP1f,"['deep house', 'house']",520901,73
2txuYleYPl5dOQMv70tlWD,['disco house'],13009,42
3q696Hv2mRNvnlJGARCBQU,[],308,24
7up1kromWJY9ZoR747ngVV,['soulful house'],883,29
1AH6GkZnybM0R5WZZTj7GF,['scottish techno'],29939,50
4rf0IVQDFjr27T4sgah5Pf,"['indie soul', 'indietronica', 'uk contemporary r&b']",884481,68
40bj08VSaRDyZ2Z94ystNs,['future funk'],70632,51
4Sjb4zaYIzn254xG2lC1Y9,['piano house'],5911,37
6geg6XWPAxmwlVl8ZNYns0,"['edm', 'electro house', 'moombahton', 'pop dance']",2553991,78
5AEy1FpWJXqtwVOelRlZT1,"['tech house', 'uk dance']",7453,50
7f6a2LWROn1HQlG97hDIg6,"['deep house', 'house']",520901,73
5GiXra1IesFbyQxHsjWQ3M,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",102308,64
3WYqZhwammjFtFLfZfT38u,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']",1691358,71
4k6Emp6KJ4GNRyf6wUKODl,"['dance pop', 'pop']",25543613,85
2Oc5ez4PVPnIWAmYr8i99V,"['indie soul', 'uk dance', 'vapor soul']",322826,64
2Zp0oCiV6xQZjLHUzrTJxv,"['house', 'tech house', 'uk tech house']",44332,42
2nIaXCaDBXXALg3gKajbLB,[],10275,46
0NPDoArWeGDBcGzO5m7g4t,['acid techno'],18188,33
3MySeyJCAKyPkTRvlvq7gm,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']",1691358,71
4zSTri8oBAAPhsQsPNfGue,['uk house'],8677,36
37V78aaqEliOSPJxVgxNfm,['brazilian edm'],1753301,71
5nbq4CyzheTl7BLPR3caJY,[],357701,69
4tPQDofr1qmip4bbWFs9Qf,['disco house'],10657,42
7cpmk4IuNSWfg5XOrr2v8V,"['brighton indie', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",1531226,65
3Q5q3wmVSyZ5P9zEmF5XDk,"['icelandic pop', 'sunnlensk tonlist']",220949,57
1yiKEvsWURV5lAc2rs22Qq,['uk dance'],52505,64
02CkWazM7YqypIxYKy3iSy,"['art pop', 'electronica', 'electropop', 'neo-synthpop', 'trip hop']",310629,55
2q4IaFpqebD6pMLvRrclvO,['funky house'],36746,64
6s8EJDc1XegenrO3vci4Rb,"['filter house', 'nu disco']",36793,45
0DnMu0Q9X3yCPMUD5PP3P9,['ukg revival'],14663,48
5z3Qr6kEyJiZhB0WHJSmCQ,['montreal indie'],28775,47
17gnbzWdHVTpyZP6FUvo0E,"['classic house', 'disco house', 'hip house', 'vocal house']",31367,51
44PsdY8x0Z2LpsS4duJrS7,"['future bass', 'scottish electronic', 'vapor twitch']",122314,55
3PdLMTut7spFf9leWqBrjK,"['tech house', 'uk dance']",12727,47
4Np57R3dz1W2A9WBbwuHpY,"['bass house', 'electro house', 'tech house']",99505,58
2wHeYDrniYngp3did3McYD,"['french indie pop', 'french indietronica', 'french synthpop']",459782,60
5fR1gKyVaQOFsUe9XWz6Pg,"['australian dance', 'disco house']",12111,41
7Csd6ozp0Ci3ZDfvRgzrWz,"['canadian electronic', 'edm', 'electro house', 'electronic trap', 'turntablism']",127918,61
7vApqfnpLqrKeR6VISh0wH,['deep euro house'],100440,55
0r5vc5j9eWQv6f0JAns0Ii,[],427,28
0y5D6gtFl3WNx06rOXLWJ6,"['deep house', 'jazz house', 'lo-fi house']",158616,56
6ud7H9UWSMUf9MwUs70LW7,"['big beat', 'electronica', 'nu skool breaks', 'trip hop']",623398,58
4sZPNRKaC7KedrsiX2LsMR,"['adult standards', 'disco', 'motown', 'quiet storm', 'soft rock', 'soul']",1597077,66
0HFUOO7GkVBUCYz1u2IcBM,['uk house'],9083,36
1gMmfVKytDNfViXs0KM4jp,"['hi-nrg', 'italian disco']",26637,45
3dg0IGBvoEV2HV0DI2OQMa,"['disco house', 'vocal house']",36980,53
0eXWI31gmijRLgDz4WANXK,"['tech house', 'uk dance']",12727,47
3G5oXaBG274gRp1aHjnMvu,['house'],28913,50
2DjZ7Ytv2UDKXSoQXTXPkN,['klubowe'],25340,59
6GomT970rCOkKAyyrwJeZi,['brazilian edm'],67723,66
0w7JPlp7eEQI2EKW3ayXrv,['tech house'],39930,62
4j5UF24fwzvkw6QtNH5YtK,"['edm', 'pop dance']",623793,69
4v7kKFlEDmpVToHOICsXaM,"['bass house', 'bassline', 'old school bassline']",45682,55
5yN3wXc6fvM5SPTFjL6c4G,"['edm', 'electronic trap', 'pop', 'pop dance']",8536622,77
1q3qh7hEJrPmPH7uOteYSr,"['dutch house', 'dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",4272645,74
2i6FWcstV4Ct72L4ORnfwZ,"['electropop', 'pop']",20182856,80
5MvvEKnfgMVLLBkzsgStpD,['stutter house'],63110,56
0dAfw35k2hBsnbSl74AVJF,['bassline'],40160,57
5czwOsSExLRO25zcnaJuRr,['german dance'],4983,53
57UFzhgsL7Q4lxaEKosMSb,[],14284,44
6BwPstqf4RoRMbDidFWNxE,['uk dance'],32625,63
2BRqdAILazQ4Brd95GJjpv,"['dutch house', 'edm', 'electro house', 'melbourne bounce', 'pop dance', 'progressive electro house', 'progressive house', 'sky room']",165507,46
76A1RRDEyHKtmV3Vh6PeVN,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']",6919485,84
6JjSoJ2laV4ZbKNb9nybvh,"['bass house', 'house', 'tech house']",95469,61
65nn7e1DOFh5MRHHQ7GWBi,"['stutter house', 'tech house']",43574,55
1HHnQYqcnlnE9q7LGFFGFj,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'swedish electropop', 'swedish synthpop']",703026,66
2n6qz4opcJlHsEpI8030YM,"['bass house', 'tech house']",27003,55
0rxEsBxxil046ZqipaCXle,['brazilian edm'],67723,66
6IqVq76K6UuJdYwZFgXosQ,['new jersey rap'],463203,75
6LHXb1sGs72iTmpSr0603b,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",15802323,76
3KruoUtSkm84Az0bJunnxl,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']",6919485,84
0Sqo0vvIRcIQBD1XuTrH69,['belgian edm'],225116,63
00TNno8mzugrcej0FqJvrW,[],2343,54
42BdPV3FB2HVsvdokaIDJt,['bass trap'],301788,59
4BSpzPw0jNM5YdfE6rbFi9,"['bass house', 'complextro', 'dubstep', 'electro house', 'electronic trap', 'filthstep']",118776,54
1TeG6xwHJG8Y6fiw7PebSl,[],97104,67
