track_id,name,album,artist,release_date,length,popularity_x,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,genres,followers,popularity_y
1xk2TQgJNtH3FErgICPgmb,A Special Place,A Special Place,Danielle Bradbery,2022-09-02,174193,71,0.485,0.00478,0.645,0.0,0.24,-4.367,0.0274,82.93,4,"['contemporary country', 'country road']",290200,58
2JxBHISFV4ISAE8VMngqWS,Over Now,We Were Cowboys,Kameron Marlowe,2022-08-26,221733,75,0.561,0.0813,0.764,0.0,0.108,-4.313,0.0432,117.058,4,"['contemporary country', 'modern country pop']",101891,64
7ETjhPaIU4UmHOiimJBZz9,Your Heart Or Mine,Mr. Saturday Night,Jon Pardi,2022-09-02,161200,77,0.639,0.0539,0.713,0.0,0.102,-4.368,0.0337,86.1,4,"['contemporary country', 'country', 'country road', 'modern country rock']",1696378,73
6DLbBlGIOjjEj0dNN25zhZ,Tennessee Orange,Lucky,Megan Moroney,2023-05-05,223119,77,0.38,0.126,0.488,7.23e-06,0.115,-6.637,0.029,156.031,3,['modern country pop'],105595,68
0ec7EBr0mjWO6J7TRr09bN,Religiously,Religiously,Bailey Zimmerman,2023-03-17,178723,78,0.57,0.426,0.67,0.0,0.108,-6.519,0.0274,140.924,4,['modern country pop'],504433,75
1Q7kOSZkgeCkVpWRmNBAcI,Nobody's Nobody,Nobody's Nobody,Brothers Osborne,2023-04-07,189070,69,0.58,0.0358,0.755,0.113,0.109,-6.239,0.0264,94.905,4,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",1155891,65
5jUOG0aeAofL5u3UWyrtDO,Need A Favor,Need A Favor,Jelly Roll,2022-12-09,197400,79,0.504,0.0123,0.771,1.89e-05,0.078,-4.231,0.0319,157.985,4,"['country rap', 'nashville hip hop', 'tennessee hip hop']",2116479,75
0iqr64c8WWYb549HKs8sqD,Drive You Out Of My Mind,Drive You Out Of My Mind,Kassi Ashton,2023-02-24,212360,71,0.661,0.0185,0.933,3.28e-06,0.157,-2.503,0.0656,123.035,5,['country pop'],19735,52
72kGuWpRiuA149Bn5lDkIO,We Ride,Poets & Old Souls,Bryan Martin,2023-03-31,188482,71,0.62,0.0755,0.706,7.78e-06,0.185,-4.176,0.0251,81.989,4,['modern country pop'],71327,65
7uuMtZ0IkdybIPJvvwfHaI,Damn Love,Damn Love,Kip Moore,2023-02-24,190666,70,0.646,0.314,0.822,0.0,0.103,-6.305,0.039,109.974,4,"['contemporary country', 'country', 'country road', 'modern country rock']",1240666,65
6DE1vkPkMn2I77360IBb8t,Lucky,Come Get Your Wife,Elle King,2023-01-27,194426,72,0.537,0.0329,0.851,0.00105,0.131,-4.591,0.0443,129.022,4,['modern blues rock'],558611,66
3RF00zOzrrWKKoU7aIBaTS,Over For You,Over For You,Morgan Evans,2022-10-18,185681,75,0.629,0.423,0.36,0.000104,0.111,-8.969,0.025,91.067,4,"['australian country', 'contemporary country', 'country road', 'modern country rock']",173845,60
2mltIbKkhQqyh8gCzaqxqA,Bury Me in Georgia - Single Edit,Bury Me in Georgia,Kane Brown,2023-03-31,170682,73,0.391,0.0169,0.816,0.0,0.0893,-5.746,0.066,160.001,4,"['black americana', 'contemporary country', 'country', 'country road']",4885793,75
1EYSzrOCc5qrDAu06iu2Px,running back,running back / dirt on ‘em,Ashley Cooke,2022-11-18,187018,70,0.339,0.199,0.466,0.0,0.0836,-7.252,0.0442,75.539,4,"['contemporary country', 'modern country pop']",71785,58
5wtPc1OQ7g1H8FBkwWqbhh,Stars Like Confetti,Blue In The Sky,Dustin Lynch,2022-02-12,194266,75,0.623,0.00714,0.874,0.0,0.143,-3.058,0.0329,109.97,4,"['contemporary country', 'country', 'country road', 'modern country rock']",2154502,68
5UDX3jJn9vXGxE5h0sNRCy,Hurt No More,Hurt No More,CHASE WRIGHT,2022-10-14,176780,72,0.45,0.182,0.855,0.0,0.135,-3.475,0.0379,180.0,4,['modern country pop'],42078,56
2BLlpdGCv0IErmH3OBGHYJ,"You, Me, And Whiskey","You, Me, And Whiskey",Justin Moore,2022-10-07,187941,73,0.555,0.0803,0.88,0.0,0.174,-4.351,0.0535,144.076,4,"['arkansas country', 'contemporary country', 'country', 'country road']",1759661,65
4qbibbQ1yK0rPl0JUJS0bz,Every Night Every Morning,Every Night Every Morning,Maddie & Tae,2022-06-24,196890,74,0.618,0.00799,0.75,0.0,0.141,-4.608,0.0287,123.885,4,"['contemporary country', 'country', 'country road']",1068063,63
4aSRUXfKuBbmje0eXNukuL,It Matters To Her,Same Truck,Scotty McCreery,2021-09-17,171880,75,0.516,0.00528,0.752,3.78e-05,0.251,-5.09,0.0333,105.007,4,"['contemporary country', 'country', 'country road', 'modern country rock']",906067,63
45MQs7EiPglAvyYg9fkjzA,One Day Tonight,One Day Tonight,Noah Thompson,2022-05-13,165508,73,0.62,0.334,0.524,0.0,0.161,-7.613,0.0294,108.87,4,[],38439,54
6KaKmX6EIu3x2057HoZwQF,Watermelon Moonshine,Watermelon Moonshine,Lainey Wilson,2022-08-12,208853,73,0.739,0.47,0.413,2.51e-05,0.131,-6.709,0.0282,139.921,4,"['contemporary country', 'modern country pop']",248623,71
5owS9iWWGd6mDlFjUFzBsw,Creek Will Rise,Creek Will Rise,Conner Smith,2023-02-24,169293,72,0.423,0.0362,0.887,0.0,0.243,-2.97,0.0537,169.975,4,['modern country pop'],37250,58
7kkLBfxW41iVO0cdLU9e9S,God Gave Me A Girl,Russell Dickerson,Russell Dickerson,2022-11-04,187226,72,0.518,0.249,0.845,0.0,0.0764,-5.051,0.0647,142.133,4,"['contemporary country', 'country', 'country road', 'modern country rock']",437178,67
6Qpfsw8OS5HW5XxgmXYLWS,Handle On You,Handle On You,Parker McCollum,2022-08-05,219333,78,0.588,0.00411,0.931,0.0,0.345,-3.925,0.0318,105.027,4,"['classic texas country', 'texas country']",324111,69
1io22Thmgw4SvhVBNawJD5,I'll Be Lovin' You,Palomino,Miranda Lambert,2022-04-29,189173,74,0.6,0.121,0.748,0.0552,0.0874,-5.565,0.0366,135.057,3,"['contemporary country', 'country', 'country dawn', 'country road']",3533095,71
7cRggVoZ18mmvIN2EcSQ3J,Trouble,Trouble,Josh Ross,2023-01-04,214798,73,0.636,0.127,0.592,0.0,0.134,-5.025,0.0285,120.058,3,['modern country pop'],33679,59
5vZoQQ1hH5L2s4Y8G86ksg,Angels (Don’t Always Have Wings),Angels (Don’t Always Have Wings),Thomas Rhett,2023-01-20,200426,74,0.527,0.063,0.598,0.000153,0.0913,-4.257,0.0283,66.041,3,"['contemporary country', 'country', 'country road', 'modern country rock']",4515264,74
2GAqIzPU7v3kfvY4hZQ9jm,Light On In The Kitchen,Light On In The Kitchen,Ashley McBryde,2023-02-24,212120,70,0.629,0.471,0.548,2.21e-05,0.104,-7.694,0.0334,165.931,4,"['arkansas country', 'contemporary country', 'country', 'country road']",217034,59
5JLf54f83nJrxD4IhFaLl7,Brown Eyes Baby,Brown Eyes Baby,Keith Urban,2022-07-08,224333,74,0.521,0.0906,0.833,3.13e-06,0.0647,-6.992,0.0313,141.944,4,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",5132525,70
6BOP0cv1eeXcvi1oE8bDVZ,Standing Room Only,Standing Room Only,Tim McGraw,2023-03-10,226090,71,0.475,0.17,0.789,0.0,0.147,-6.124,0.038,155.227,4,"['contemporary country', 'country', 'country road']",4370396,72
4QWXSTeUHFzU0INh7SNqSU,Feel Like This,Good Person,Ingrid Andress,2022-08-26,196162,74,0.536,0.141,0.605,0.0,0.0614,-5.292,0.0338,130.053,4,['contemporary country'],129751,62
5PajfJ1BQwHHHird3li8S4,Dig,White Buffalo,Ian Munsick,2023-04-07,225053,53,0.51,0.313,0.78,0.0,0.0816,-4.399,0.0391,135.814,4,"['modern country pop', 'wyoming roots']",143646,64
2gT2iF1YK5r54A2PDEXVv8,Pretty Little Poison,Pretty Little Poison,Warren Zeiders,2023-03-17,218160,74,0.518,0.0258,0.557,2.46e-06,0.156,-4.839,0.0332,111.865,3,['modern country pop'],386866,66
33hQJTNI0T2FHVtku3smJf,Wreckage,Wreckage,Nate Smith,2022-11-18,212746,73,0.563,0.0452,0.575,0.0,0.101,-5.072,0.0266,145.103,4,['modern country pop'],194347,68
5b4n4Lp2ZAPDGO9nQM5IHR,For What It’s Worth (feat. Alana Springsteen),For What It’s Worth (feat. Alana Springsteen),BRELAND,2023-02-17,176617,70,0.625,0.0985,0.727,0.0,0.101,-4.532,0.0378,146.154,4,['black americana'],83679,61
3lg4wfPFpFLapRp2SiQQGd,Drinkaby,Drinkaby,Cole Swindell,2023-01-27,182893,72,0.593,0.00413,0.918,0.0,0.387,-2.985,0.0671,123.941,4,"['contemporary country', 'country', 'country road', 'modern country rock']",2082397,69
5AqiaZwhmC6dIbgWrD5SzV,"Peso Pluma: Bzrp Music Sessions, Vol. 55","Peso Pluma: Bzrp Music Sessions, Vol. 55",Bizarrap,2023-06-01,188361,0,0.854,0.264,0.668,5.61e-05,0.117,-7.848,0.0466,132.966,3,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",10898598,84
6Rpbzk2LC8xWZI93RyodAq,Hey Mor,Hey Mor,Ozuna,2022-10-06,196600,84,0.901,0.00302,0.589,0.000237,0.0992,-6.713,0.289,98.002,4,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",36879460,87
6XSqqQIy7Lm7SnwxS4NrGx,Classy 101,Classy 101,Feid,2023-03-31,195986,96,0.859,0.145,0.658,0.0,0.12,-4.79,0.159,100.065,4,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",5501653,92
368eeEO3Y2uZUQ6S5oIjcu,TQM,TQM,Fuerza Regida,2023-05-19,158965,89,0.786,0.273,0.853,0.0,0.106,-4.955,0.0589,125.107,3,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",3349918,86
7txjUEY6McJDJKqIo1Rxjp,Acróstico,Acróstico,Shakira,2023-05-11,170785,91,0.748,0.837,0.478,0.0,0.099,-8.886,0.121,143.866,4,"['colombian pop', 'dance pop', 'latin pop', 'pop']",29401593,89
0DWdj2oZMBFSzRsi2Cvfzf,TQG,MAÑANA SERÁ BONITO,KAROL G,2023-02-24,197933,96,0.72,0.673,0.63,0.0,0.0936,-3.547,0.277,179.974,4,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",35737967,90
6n2P81rPk2RTzwnNNgFOdb,Bye,Bye,Peso Pluma,2023-05-26,212976,80,0.782,0.567,0.812,0.00045,0.101,-6.613,0.0469,122.063,3,"['corrido', 'nueva musica mexicana', 'sad sierreno']",3847256,94
1MB8kTH7VKvAMfL9SHgJmG,VAGABUNDO,VAGABUNDO,Sebastian Yatra,2023-05-12,215600,85,0.817,0.0351,0.851,0.0,0.232,-3.309,0.0627,127.019,4,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",21639946,81
3XjvMZqm2AQ8thMCD6w9w2,Mas Rica Que Ayer,Mas Rica Que Ayer,Anuel AA,2023-03-02,199148,88,0.818,0.343,0.666,0.0,0.0922,-5.319,0.0759,93.95,4,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",29467536,88
13Z5Q40pa1Ly7aQk1oW8Ce,69,69,Nicky Jam,2023-05-19,221935,83,0.785,0.109,0.617,0.0,0.11,-4.202,0.234,92.844,4,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",18879926,81
505v13epFXodT9fVAJ6h8k,AMARGURA,MAÑANA SERÁ BONITO,KAROL G,2023-02-24,170480,87,0.92,0.183,0.696,0.0,0.149,-3.356,0.0742,106.966,4,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",35737967,90
1DxEbt6OSbrkRthk6pjZue,MERCHO,MERCHO,LiL CaKe,2022-12-16,161451,90,0.838,0.431,0.79,3.33e-06,0.184,-1.602,0.108,92.927,4,"['trap argentino', 'trap triste']",115465,70
2oiixB9QMIzhWaHGVlQx4g,Yandel 150,Yandel 150,Yandel,2022-12-20,216148,91,0.783,0.0492,0.729,0.000272,0.1,-3.549,0.0691,167.968,4,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",6936966,80
5FWQLEX0lavdxiWGBNkBQ4,Me Enteré,Me Enteré,Tiago PZK,2023-05-18,182075,82,0.595,0.121,0.675,1.24e-06,0.314,-3.814,0.108,140.978,3,"['trap argentino', 'trap latino', 'urbano latino']",3465081,77
51FvjPEGKq2zByeeEQ43V9,El Merengue,El Merengue,Marshmello,2023-03-03,189668,91,0.775,0.0313,0.677,0.00517,0.112,-4.703,0.0442,124.011,4,"['brostep', 'edm', 'pop', 'progressive electro house']",35130861,84
5hHzqkPU6TQxWtV2cJqsMp,MI EXXX,MI EXXX,Wisin,2023-04-20,194470,82,0.759,0.0354,0.674,0.0697,0.0696,-7.259,0.0503,95.981,4,"['reggaeton', 'urbano latino']",8898870,76
2WM2zohc2bo6HrxUSRZP1m,Wazap,Wazap,Yng Lvcas,2023-05-24,199828,69,0.828,0.193,0.523,0.00378,0.138,-4.48,0.242,170.033,4,[],91409,81
4aJzxp3gimtAdgJn3DL776,Mami Chula,Mami Chula,Jhayco,2023-04-28,220600,86,0.796,0.215,0.701,0.0,0.0946,-3.599,0.0447,119.986,4,"['reggaeton', 'trap latino', 'urbano latino']",6084214,82
0PB0O24JqAuNdOAFVJljMS,Coco Chanel,3MEN2 KBRN,Eladio Carrion,2023-03-17,208125,92,0.683,0.0427,0.764,0.0,0.0963,-5.995,0.0441,149.949,4,"['trap boricua', 'trap latino', 'trap triste', 'urbano latino']",3769176,86
4JdSXF2p71cr8uCY3UiJM0,Frágil,Frágil,Yahritza Y Su Esencia,2023-04-07,160517,91,0.605,0.365,0.726,0.0,0.112,-4.515,0.0309,149.918,4,['sad sierreno'],577075,74
3Gs7mVfWKl567mjozgxmXv,Niña Bonita,Niña Bonita,Feid,2023-04-21,187653,89,0.823,0.104,0.615,0.0,0.104,-4.19,0.147,90.952,4,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",5501653,92
2xVcCDRgG3TrH69TatsUxp,Cupido,Cupido,TINI,2023-02-14,174369,86,0.913,0.521,0.584,5.36e-05,0.307,-5.263,0.223,119.873,4,"['latin pop', 'pop argentino']",6317215,81
5y0zaOse4LHZ6ZowjpL0vW,DISPARA ***,DISPARA ***,Nicki Nicole,2023-05-17,143935,77,0.809,0.488,0.656,0.0,0.107,-2.978,0.165,89.982,4,"['argentine hip hop', 'r&b argentino', 'trap argentino', 'trap latino', 'urbano latino']",4235198,80
5MxFWjuqQIsbNWbMdMdbli,La Jumpa,La Jumpa,Arcángel,2022-11-30,255693,87,0.713,0.298,0.703,0.0,0.321,-5.769,0.194,123.06,4,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",11003876,83
3eqCJfgJJs8iKx49KO12s3,REMIX EXCLUSIVO,REMIX EXCLUSIVO,Feid,2023-03-17,206946,87,0.651,0.0358,0.557,0.0,0.154,-5.466,0.204,87.063,4,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",5501653,92
5RcxRGvmYai7kpFSfxe5GY,Chanel,Chanel,Becky G,2023-03-30,201993,91,0.852,0.397,0.675,0.00317,0.0905,-5.738,0.0363,132.005,3,"['latin pop', 'latin viral pop', 'rap latina', 'reggaeton', 'urbano latino']",13441675,81
4mGrWfDISjNjgeQnH1B8IE,Primera Cita,Primera Cita,Carin Leon,2023-04-20,186455,81,0.544,0.607,0.396,6.17e-05,0.0969,-7.804,0.0637,157.939,3,"['banda', 'corrido', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",6471570,84
0qCPD6ilr9nXkI4KVZgcns,Abcdario,Abcdario,Eden Muñoz,2023-05-13,220650,87,0.703,0.783,0.429,1.48e-06,0.113,-9.076,0.0308,129.034,4,"['corrido', 'nueva musica mexicana', 'sierreno']",413701,76
3Z0l8qwMuC376pcutLVsY8,AGUARDIENTE,LA VIDA ES UNA,Myke Towers,2023-03-23,167175,81,0.865,0.0465,0.785,3.51e-06,0.11,-4.132,0.12,92.027,4,"['reggaeton', 'trap latino', 'urbano latino']",11334980,86
4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap,2023-01-11,214945,94,0.778,0.274,0.632,0.0,0.0915,-5.6,0.0493,122.104,4,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",10898598,84
6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,MAÑANA SERÁ BONITO,KAROL G,2023-02-24,164386,90,0.523,0.855,0.477,0.0,0.146,-6.786,0.392,79.921,4,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",35737967,90
2iIBpwP4FyQ95xgVail3yr,No_se_ve.mp3,No_se_ve.mp3,Emilia,2023-05-03,203636,81,0.752,0.0971,0.666,1.62e-05,0.149,-5.185,0.0672,131.986,4,['pop argentino'],1344759,75
6OzUIp8KjuwxJnCWkXp1uL,Besos Moja2,La Última Misión,Wisin & Yandel,2022-12-01,229064,86,0.736,0.0584,0.727,1.91e-06,0.0976,-4.642,0.0571,94.048,4,"['electro latino', 'reggaeton', 'trap latino', 'urbano latino']",6376220,80
4k7CNPArKLf4QuvGfMeHDk,Un Cigarrillo,Un Cigarrillo,Chencho Corleone,2023-05-04,184266,83,0.781,0.133,0.774,0.0,0.472,-4.477,0.187,175.956,4,"['reggaeton flow', 'trap latino', 'urbano latino']",480089,80
4I4FFtKZLtyqw4he9pPtL7,Vida Gangster,Vida Gangster,Lauty Gram,2022-12-08,170058,81,0.693,0.5,0.756,4.67e-05,0.135,-5.209,0.0477,94.884,4,['rkt'],140683,63
0Iozrbed8spxoBnmtBMshO,WANDA,DONDE QUIERO ESTAR,Quevedo,2023-01-20,160909,87,0.724,0.249,0.631,0.0,0.213,-4.42,0.0686,176.076,4,"['rap canario', 'trap latino', 'urbano latino']",1968633,86
2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,2022-07-06,198937,93,0.621,0.0125,0.782,0.033,0.23,-5.548,0.044,128.033,4,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",10898598,84
5OSGdSxtulzlzdPdK2MQJC,Esta Vida,Esta Vida,Marshmello,2023-04-13,209135,81,0.755,0.0418,0.676,0.00176,0.204,-7.349,0.0377,123.98,4,"['brostep', 'edm', 'pop', 'progressive electro house']",35130861,84
0fADaWdT3obxk7zvHS18VY,PANTIES Y BRASIERES,PANTIES Y BRASIERES,Rauw Alejandro,2023-01-26,197383,81,0.758,0.34,0.888,0.00139,0.144,-2.851,0.0706,107.039,4,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",16911976,89
0NO2zL0kw8sGGnaMvHKAZF,Marisola - Remix,Marisola (Remix),Cris Mj,2022-12-15,237473,87,0.765,0.173,0.872,5.65e-06,0.0749,-5.863,0.0498,94.999,4,"['mambo chileno', 'urbano chileno']",1221329,76
1j4yhkxSCEDmiLVKjpYKWq,LA HORA Y EL DÍA,LA HORA Y EL DÍA,Daddy Yankee,2023-02-16,217254,76,0.806,0.117,0.83,0.0,0.101,-3.767,0.0981,81.01,4,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",32902785,87
6X5WZbJzXtk6aO03HlxuZ9,Así Lo Quiso Dios,DESVELADO,Eslabon Armado,2023-04-28,205299,85,0.698,0.302,0.664,0.0,0.268,-4.027,0.0406,144.981,3,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",4099061,86
5S8i9p2xS8M8pFqfZMbMzI,RON COLA,SATURNO,Rauw Alejandro,2023-01-24,186722,80,0.739,0.417,0.682,3.95e-05,0.105,-5.121,0.0972,94.048,4,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",16911976,89
7MVIfkyzuUmQ716j8U7yGR,Rara Vez,Rara Vez,Taiu,2023-02-08,128677,91,0.838,0.176,0.708,0.0,0.343,-4.668,0.166,119.984,4,['trap argentino'],15865,73
7MTHpsxtKVJaBL6e9WXzqD,The Bridge,Petals to Thorns,d4vd,2023-05-26,181938,67,0.557,0.0203,0.521,0.0,0.184,-7.706,0.0411,147.573,3,"['bedroom pop', 'bedroom r&b']",1189330,80
4i6cwNY6oIUU2XZxPIw82Y,Karma (feat. Ice Spice),Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,201493,82,0.615,0.0623,0.616,0.0,0.579,-6.523,0.0622,89.977,4,['pop'],75710194,100
6w6gCLDgv4L5AJtVDJNddn,Devotion,Devotion,Arlo Parks,2023-05-24,165759,60,0.461,0.0189,0.704,0.0153,0.219,-6.769,0.052,167.983,4,"['indie soul', 'uk contemporary r&b']",529516,64
07fbDnkKdZGk1gLvknxrns,RUNAWAY,RUNAWAY,OneRepublic,2023-05-26,143264,73,0.624,0.0336,0.684,0.0,0.0771,-5.507,0.0513,163.033,4,"['piano rock', 'pop']",15649050,83
2hR3npB7rQOqRXS4yISzFs,Ant Pile,Ant Pile,Dominic Fike,2023-05-26,126233,68,0.804,0.0794,0.722,0.000757,0.346,-4.502,0.0526,124.997,4,"['alternative pop rock', 'pov: indie']",1105262,74
7MWHxi7gx2M8ghbRRWyQYU,See The Light (feat. Fridayy),See The Light,Swedish House Mafia,2023-05-26,308860,69,0.586,0.0115,0.877,0.841,0.103,-8.164,0.0373,129.012,4,"['edm', 'pop dance', 'progressive electro house']",3714800,75
0If7xxzqs7Dv1SSO2MFKXF,Podemos Repetirlo,Podemos Repetirlo,Don Omar,2023-05-25,211707,71,0.858,0.0289,0.691,0.0,0.0811,-6.805,0.111,167.915,4,"['latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",9335021,82
7tzeZLMnqlke2raEMeDZ9S,These Four Walls,A Brief Nirvana,Khamari,2023-05-26,185666,52,0.602,0.513,0.344,0.0,0.133,-7.89,0.149,137.702,3,['indie r&b'],33494,48
4wJ2mw9b5hTZTKTtbLKDJZ,Show Me How,Show Me How,Foo Fighters,2023-05-25,293960,67,0.506,0.00168,0.919,0.0779,0.121,-6.463,0.0436,105.0,4,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",10980572,78
1fXnu2HzxbDtoyvFPWG3Bw,Stand By Me (feat. Morgan Wallen),Almost Healed,Lil Durk,2023-05-26,219173,83,0.756,0.0592,0.582,0.0,0.161,-7.726,0.0343,134.07,4,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",5656036,87
7vfCm8tEWV9lCpyY1nvJVB,That Part,That Part,Lauren Spencer Smith,2023-05-25,174052,72,0.548,0.133,0.445,0.0,0.0969,-8.664,0.0322,87.516,3,"['alt z', 'gen z singer-songwriter']",976537,70
60SugyNV4FdewZfktXfXte,Irresponsible,Irresponsible,Emei,2023-05-26,124751,61,0.702,0.0175,0.482,0.0,0.144,-10.626,0.121,163.908,4,['alt z'],113854,57
0Ni4MDtBVlLPXm5gkkAuO6,Shadows,Shadows,Kungs,2023-05-26,225518,61,0.745,0.0185,0.868,0.906,0.671,-6.105,0.0464,123.988,4,"['edm', 'pop dance']",907074,71
7mpdNiaQvygj2rHoxkzMfa,Bite Me,DARK BLOOD,ENHYPEN,2023-05-22,157531,85,0.795,0.285,0.781,0.0,0.108,-4.647,0.141,104.972,4,"['anime', 'k-pop boy group']",5660772,78
6HhZDGrpQuj2iLiN1JCpyl,Cowboys And Angels,Cowboys And Angels,Jessie Murph,2023-05-26,133973,66,0.637,0.0929,0.423,0.0,0.113,-6.754,0.0898,136.857,4,['alt z'],548243,69
7Ez0QMtgIQ60BOHGHh3yPc,See You Next Summer,See You Next Summer,Brian Kelley,2023-05-26,157800,58,0.649,0.0518,0.844,0.0,0.106,-4.352,0.0335,120.972,4,[],18405,47
5uDdyVU0jDST7xmuOqpnC3,Retina Show - Unreleased Demo,Lonerism (10 Year Anniversary Edition / Unreleased Demos),Tame Impala,2023-05-26,322307,64,0.571,0.187,0.807,0.00148,0.0792,-6.584,0.06,104.973,4,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",6565103,80
7EEcFpUKwrdIqo6c5HGTcy,Juice II,Juice II,Logic,2023-05-26,111345,65,0.69,0.00698,0.698,5.18e-05,0.112,-5.076,0.0321,138.051,4,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",5904889,76
0GgYACtOE5GNVjwAZmBr1p,Ohio,Ohio,Cautious Clay,2023-05-24,170616,53,0.653,0.542,0.635,0.358,0.0868,-11.652,0.0673,82.986,4,"['indie r&b', 'nyc pop']",262124,57
4tE91iFWVroHWNpZrBzAqV,Real Estate,Real Estate,Surfaces,2023-05-26,136579,60,0.69,0.32,0.467,1.48e-05,0.165,-6.176,0.0399,80.682,4,['bedroom soul'],895733,68
2MYsu9WonImaW3MdHglZgt,Save U,Save U,Chenayder,2023-05-23,144615,48,0.637,0.814,0.499,0.000177,0.125,-7.668,0.0273,155.983,4,[],24533,43
4jyOa6KwKYS0UrILssYhl4,Greenlight,Greenlight,Hayley Kiyoko,2023-05-24,173240,56,0.678,0.0149,0.816,0.0,0.0668,-4.676,0.051,124.947,4,"['alt z', 'indie poptimism', 'pop']",1646085,60
1V0IcqF0eIvimiUtBk62lW,When I'm Gone,When I'm Gone,Johnny Orlando,2023-05-26,140533,59,0.722,0.195,0.677,0.0,0.0975,-3.781,0.0392,97.01,4,"['boy pop', 'canadian pop', 'social media pop']",780770,59
1YIvYm5d9GnVXR0Q9SUER7,Tucu,Tucu,Ozuna,2023-05-25,186895,65,0.883,0.247,0.663,0.0328,0.0861,-6.63,0.0851,100.019,4,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",36879460,87
7Ax5HJX8qYd6HVceODiGHA,Ordinary Love,Ordinary Love,Roosevelt,2023-05-22,263349,57,0.539,0.0712,0.859,0.164,0.217,-5.398,0.0348,106.005,4,"['indie emo', 'nu disco', 'shiver pop']",238342,57
2T4Nfk0tG4hfYCv06LY6Ej,Thinkin of You,Thinkin of You,Dylan & Harry,2023-05-26,137142,52,0.78,0.0343,0.949,0.0118,0.114,-2.98,0.0555,133.057,4,[],347,34
7b4twDZXjQf8gyQGSvySZd,All Night Long,All Night Long,Chris Stussy,2023-05-26,234525,59,0.791,0.00877,0.704,0.301,0.0988,-9.879,0.0461,133.006,4,['dutch tech house'],47164,49
5Gd7o89niXpFLpVBvvUPHD,Mountains At Midnight,Mountains At Midnight,Royal Blood,2023-05-25,186196,63,0.528,0.00068,0.959,0.00757,0.295,-4.535,0.103,136.034,4,"['brighton indie', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",1531226,65
6WAnCthQkSQG17scgIkEhs,Boomerang,Boomerang,Towa Bird,2023-05-26,167613,43,0.521,0.0187,0.914,5.83e-06,0.228,-4.383,0.0737,90.05,4,[],4531,32
49t1fiNQJvSfeMLOJosjvm,Revolve Around You,Revolve Around You,Lola Young,2023-05-22,192400,49,0.707,0.438,0.774,0.00167,0.106,-7.781,0.0862,99.946,4,['uk pop'],94714,53
4wvgBJYPefTSk1Aa4vGgMb,Two Weeks Ago,Two Weeks Ago,Maisie Peters,2023-05-26,179453,62,0.395,0.911,0.331,2.57e-06,0.166,-10.022,0.0524,144.927,4,"['alt z', 'uk pop']",486665,65
